period,debt,debt_change,stocks,stocks_change,color,color_change,restaurant,restaurant_change,portfolio,portfolio_change,inflation,inflation_change,housing,housing_change,dow jones,dow jones_change,revenue,revenue_change,economics,economics_change
2021-05-30,62,-0.06451612903225806,38,0.10526315789473684,100,0.28,75,0.04,68,0.029411764705882353,34,-0.08823529411764706,87,0.09195402298850575,15,-0.13333333333333333,62,-0.03225806451612903,55,0.01818181818181818
2021-06-06,64,0.03125,37,-0.02702702702702703,87,-0.14942528735632185,79,0.05063291139240506,64,-0.0625,40,0.15,85,-0.023529411764705882,16,0.0625,67,0.07462686567164178,54,-0.018518518518518517
2021-06-13,64,0.0,32,-0.15625,77,-0.12987012987012986,79,0.0,63,-0.015873015873015872,40,0.0,84,-0.011904761904761904,17,0.058823529411764705,65,-0.03076923076923077,53,-0.018867924528301886
2021-06-20,63,-0.015873015873015872,29,-0.10344827586206896,74,-0.04054054054054054,83,0.04819277108433735,65,0.03076923076923077,31,-0.2903225806451613,86,0.023255813953488372,18,0.05555555555555555,63,-0.031746031746031744,51,-0.0392156862745098
2021-06-27,61,-0.03278688524590164,29,0.0,77,0.03896103896103896,79,-0.05063291139240506,64,-0.015625,27,-0.14814814814814814,85,-0.011764705882352941,15,-0.2,61,-0.03278688524590164,52,0.019230769230769232
2021-07-04,60,-0.016666666666666666,28,-0.03571428571428571,77,0.0,88,0.10227272727272728,68,0.058823529411764705,29,0.06896551724137931,84,-0.011904761904761904,16,0.0625,64,0.046875,50,-0.04
2021-07-11,64,0.0625,28,0.0,80,0.0375,91,0.03296703296703297,64,-0.0625,37,0.21621621621621623,90,0.06666666666666667,18,0.1111111111111111,65,0.015384615384615385,53,0.05660377358490566
2021-07-18,61,-0.04918032786885246,28,0.0,76,-0.05263157894736842,100,0.09,65,0.015384615384615385,31,-0.1935483870967742,84,-0.07142857142857142,24,0.25,59,-0.1016949152542373,48,-0.10416666666666667
2021-07-25,64,0.046875,26,-0.07692307692307693,77,0.012987012987012988,92,-0.08695652173913043,64,-0.015625,30,-0.03333333333333333,90,0.06666666666666667,20,-0.2,66,0.10606060606060606,54,0.1111111111111111
2021-08-01,65,0.015384615384615385,26,0.0,74,-0.04054054054054054,95,0.031578947368421054,62,-0.03225806451612903,26,-0.15384615384615385,87,-0.034482758620689655,17,-0.17647058823529413,63,-0.047619047619047616,57,0.05263157894736842
2021-08-08,63,-0.031746031746031744,27,0.037037037037037035,75,0.013333333333333334,93,-0.021505376344086023,61,-0.01639344262295082,31,0.16129032258064516,86,-0.011627906976744186,17,0.0,63,0.0,59,0.03389830508474576
2021-08-15,61,-0.03278688524590164,26,-0.038461538461538464,82,0.08536585365853659,90,-0.03333333333333333,62,0.016129032258064516,29,-0.06896551724137931,90,0.044444444444444446,18,0.05555555555555555,62,-0.016129032258064516,61,0.03278688524590164
2021-08-22,60,-0.016666666666666666,26,0.0,73,-0.1232876712328767,87,-0.034482758620689655,64,0.03125,27,-0.07407407407407407,89,-0.011235955056179775,17,-0.058823529411764705,58,-0.06896551724137931,59,-0.03389830508474576
2021-08-29,62,0.03225806451612903,25,-0.04,77,0.05194805194805195,83,-0.04819277108433735,66,0.030303030303030304,30,0.1,87,-0.022988505747126436,15,-0.13333333333333333,60,0.03333333333333333,78,0.24358974358974358
2021-09-05,61,-0.01639344262295082,23,-0.08695652173913043,75,-0.02666666666666667,83,0.0,61,-0.08196721311475409,28,-0.07142857142857142,83,-0.04819277108433735,13,-0.15384615384615385,61,0.01639344262295082,65,-0.2
2021-09-12,68,0.10294117647058823,24,0.041666666666666664,77,0.025974025974025976,81,-0.024691358024691357,66,0.07575757575757576,38,0.2631578947368421,83,0.0,16,0.1875,73,0.1643835616438356,75,0.13333333333333333
2021-09-19,83,0.18072289156626506,25,0.04,78,0.01282051282051282,80,-0.0125,66,0.0,34,-0.11764705882352941,85,0.023529411764705882,22,0.2727272727272727,80,0.0875,87,0.13793103448275862
2021-09-26,96,0.13541666666666666,25,0.0,76,-0.02631578947368421,81,0.012345679012345678,69,0.043478260869565216,36,0.05555555555555555,82,-0.036585365853658534,18,-0.2222222222222222,71,-0.1267605633802817,80,-0.0875
2021-10-03,100,0.04,27,0.07407407407407407,81,0.06172839506172839,81,0.0,73,0.0547945205479452,38,0.05263157894736842,83,0.012048192771084338,20,0.1,77,0.07792207792207792,75,-0.06666666666666667
2021-10-10,72,-0.3888888888888889,27,0.0,79,-0.02531645569620253,83,0.024096385542168676,67,-0.08955223880597014,44,0.13636363636363635,79,-0.05063291139240506,17,-0.17647058823529413,71,-0.08450704225352113,73,-0.0273972602739726
2021-10-17,69,-0.043478260869565216,29,0.06896551724137931,78,-0.01282051282051282,80,-0.0375,71,0.056338028169014086,50,0.12,83,0.04819277108433735,17,0.0,71,0.0,70,-0.04285714285714286
2021-10-24,68,-0.014705882352941176,31,0.06451612903225806,77,-0.012987012987012988,78,-0.02564102564102564,73,0.0273972602739726,48,-0.041666666666666664,78,-0.0641025641025641,16,-0.0625,72,0.013888888888888888,69,-0.014492753623188406
2021-10-31,67,-0.014925373134328358,30,-0.03333333333333333,75,-0.02666666666666667,82,0.04878048780487805,71,-0.028169014084507043,41,-0.17073170731707318,83,0.060240963855421686,16,0.0,69,-0.043478260869565216,62,-0.11290322580645161
2021-11-07,68,0.014705882352941176,31,0.03225806451612903,80,0.0625,79,-0.0379746835443038,74,0.04054054054054054,60,0.31666666666666665,80,-0.0375,15,-0.06666666666666667,72,0.041666666666666664,73,0.1506849315068493
2021-11-14,69,0.014492753623188406,30,-0.03333333333333333,77,-0.03896103896103896,80,0.0125,75,0.013333333333333334,58,-0.034482758620689655,82,0.024390243902439025,15,0.0,70,-0.02857142857142857,71,-0.028169014084507043
2021-11-21,60,-0.15,27,-0.1111111111111111,79,0.02531645569620253,74,-0.08108108108108109,69,-0.08695652173913043,46,-0.2608695652173913,69,-0.18840579710144928,15,0.0,64,-0.09375,65,-0.09230769230769231
2021-11-28,70,0.14285714285714285,29,0.06896551724137931,75,-0.05333333333333334,69,-0.07246376811594203,72,0.041666666666666664,49,0.061224489795918366,80,0.1375,22,0.3181818181818182,69,0.07246376811594203,68,0.04411764705882353
2021-12-05,71,0.014084507042253521,28,-0.03571428571428571,77,0.025974025974025976,71,0.028169014084507043,68,-0.058823529411764705,58,0.15517241379310345,74,-0.08108108108108109,20,-0.1,71,0.028169014084507043,67,-0.014925373134328358
2021-12-12,69,-0.028985507246376812,27,-0.037037037037037035,75,-0.02666666666666667,74,0.04054054054054054,66,-0.030303030303030304,67,0.13432835820895522,75,0.013333333333333334,20,0.0,72,0.013888888888888888,66,-0.015151515151515152
2021-12-19,52,-0.3269230769230769,24,-0.125,68,-0.10294117647058823,73,-0.0136986301369863,56,-0.17857142857142858,47,-0.425531914893617,64,-0.171875,20,0.0,54,-0.3333333333333333,46,-0.43478260869565216
2021-12-26,53,0.018867924528301886,30,0.2,78,0.1282051282051282,82,0.10975609756097561,56,0.0,38,-0.23684210526315788,69,0.07246376811594203,18,-0.1111111111111111,49,-0.10204081632653061,42,-0.09523809523809523
2022-01-02,64,0.171875,35,0.14285714285714285,72,-0.08333333333333333,65,-0.26153846153846155,75,0.25333333333333335,56,0.32142857142857145,78,0.11538461538461539,16,-0.125,76,0.35526315789473684,64,0.34375
2022-01-09,70,0.08571428571428572,33,-0.06060606060606061,76,0.05263157894736842,67,0.029850746268656716,83,0.0963855421686747,67,0.16417910447761194,85,0.08235294117647059,15,-0.06666666666666667,79,0.0379746835443038,73,0.1232876712328767
2022-01-16,67,-0.04477611940298507,33,0.0,71,-0.07042253521126761,62,-0.08064516129032258,77,-0.07792207792207792,61,-0.09836065573770492,81,-0.04938271604938271,17,0.11764705882352941,82,0.036585365853658534,74,0.013513513513513514
2022-01-23,77,0.12987012987012986,34,0.029411764705882353,78,0.08974358974358974,68,0.08823529411764706,82,0.06097560975609756,68,0.10294117647058823,86,0.05813953488372093,25,0.32,89,0.07865168539325842,79,0.06329113924050633
2022-01-30,81,0.04938271604938271,33,-0.030303030303030304,78,0.0,70,0.02857142857142857,82,0.0,60,-0.13333333333333333,87,0.011494252873563218,20,-0.25,92,0.03260869565217391,77,-0.025974025974025976
2022-02-06,79,-0.02531645569620253,29,-0.13793103448275862,85,0.08235294117647059,82,0.14634146341463414,81,-0.012345679012345678,73,0.1780821917808219,95,0.08421052631578947,19,-0.05263157894736842,94,0.02127659574468085,83,0.07228915662650602
2022-02-13,77,-0.025974025974025976,29,0.0,80,-0.0625,84,0.023809523809523808,87,0.06896551724137931,67,-0.08955223880597014,91,-0.04395604395604396,22,0.13636363636363635,92,-0.021739130434782608,94,0.11702127659574468
2022-02-20,78,0.01282051282051282,31,0.06451612903225806,80,0.0,77,-0.09090909090909091,88,0.011363636363636364,60,-0.11666666666666667,89,-0.02247191011235955,26,0.15384615384615385,94,0.02127659574468085,95,0.010526315789473684
2022-02-27,80,0.025,31,0.0,83,0.03614457831325301,78,0.01282051282051282,100,0.12,66,0.09090909090909091,93,0.043010752688172046,25,-0.04,93,-0.010752688172043012,100,0.05
2022-03-06,77,-0.03896103896103896,33,0.06060606060606061,80,-0.0375,78,0.0,90,-0.1111111111111111,83,0.20481927710843373,90,-0.03333333333333333,25,0.0,93,0.0,92,-0.08695652173913043
2022-03-13,76,-0.013157894736842105,27,-0.2222222222222222,83,0.03614457831325301,79,0.012658227848101266,87,-0.034482758620689655,71,-0.16901408450704225,91,0.01098901098901099,22,-0.13636363636363635,91,-0.02197802197802198,92,0.0
2022-03-20,81,0.06172839506172839,27,0.0,84,0.011904761904761904,78,-0.01282051282051282,84,-0.03571428571428571,67,-0.05970149253731343,94,0.031914893617021274,19,-0.15789473684210525,85,-0.07058823529411765,93,0.010752688172043012
2022-03-27,80,-0.0125,26,-0.038461538461538464,81,-0.037037037037037035,74,-0.05405405405405406,87,0.034482758620689655,69,0.028985507246376812,95,0.010526315789473684,17,-0.11764705882352941,92,0.07608695652173914,93,0.0
2022-04-03,88,0.09090909090909091,30,0.13333333333333333,83,0.024096385542168676,77,0.03896103896103896,91,0.04395604395604396,71,0.028169014084507043,100,0.05,17,0.0,95,0.031578947368421054,95,0.021052631578947368
2022-04-10,84,-0.047619047619047616,25,-0.2,78,-0.0641025641025641,82,0.06097560975609756,80,-0.1375,87,0.1839080459770115,95,-0.05263157894736842,14,-0.21428571428571427,94,-0.010638297872340425,83,-0.14457831325301204
2022-04-17,82,-0.024390243902439025,27,0.07407407407407407,83,0.060240963855421686,83,0.012048192771084338,84,0.047619047619047616,71,-0.22535211267605634,95,0.0,16,0.125,98,0.04081632653061224,91,0.08791208791208792
2022-04-24,89,0.07865168539325842,28,0.03571428571428571,84,0.011904761904761904,81,-0.024691358024691357,88,0.045454545454545456,71,0.0,97,0.020618556701030927,20,0.2,100,0.02,92,0.010869565217391304
2022-05-01,80,-0.1125,27,-0.037037037037037035,84,0.0,92,0.11956521739130435,83,-0.060240963855421686,76,0.06578947368421052,91,-0.06593406593406594,24,0.16666666666666666,91,-0.0989010989010989,87,-0.05747126436781609
2022-05-08,77,-0.03896103896103896,28,0.03571428571428571,79,-0.06329113924050633,79,-0.16455696202531644,86,0.03488372093023256,94,0.19148936170212766,94,0.031914893617021274,28,0.14285714285714285,76,-0.19736842105263158,93,0.06451612903225806
2022-05-15,76,-0.013157894736842105,25,-0.12,78,-0.01282051282051282,78,-0.01282051282051282,83,-0.03614457831325301,71,-0.323943661971831,91,-0.03296703296703297,27,-0.037037037037037035,80,0.05,85,-0.09411764705882353
2022-05-22,67,-0.13432835820895522,24,-0.041666666666666664,81,0.037037037037037035,86,0.09302325581395349,80,-0.0375,63,-0.12698412698412698,83,-0.0963855421686747,24,-0.125,77,-0.03896103896103896,89,0.0449438202247191
2022-05-29,68,0.014705882352941176,20,-0.2,77,-0.05194805194805195,77,-0.11688311688311688,78,-0.02564102564102564,64,0.015625,82,-0.012195121951219513,21,-0.14285714285714285,75,-0.02666666666666667,73,-0.2191780821917808
2022-06-05,72,0.05555555555555555,22,0.09090909090909091,80,0.0375,83,0.07228915662650602,78,0.0,96,0.3333333333333333,93,0.11827956989247312,24,0.125,78,0.038461538461538464,80,0.0875
2022-06-12,66,-0.09090909090909091,23,0.043478260869565216,77,-0.03896103896103896,82,-0.012195121951219513,77,-0.012987012987012988,100,0.04,92,-0.010869565217391304,35,0.3142857142857143,77,-0.012987012987012988,75,-0.06666666666666667
2022-06-19,70,0.05714285714285714,21,-0.09523809523809523,80,0.0375,85,0.03529411764705882,77,0.0,81,-0.2345679012345679,91,-0.01098901098901099,25,-0.4,74,-0.04054054054054054,74,-0.013513513513513514
2022-06-26,68,-0.029411764705882353,19,-0.10526315789473684,78,-0.02564102564102564,84,-0.011904761904761904,74,-0.04054054054054054,73,-0.1095890410958904,88,-0.03409090909090909,24,-0.041666666666666664,78,0.05128205128205128,68,-0.08823529411764706
2022-07-03,63,-0.07936507936507936,18,-0.05555555555555555,77,-0.012987012987012988,85,0.011764705882352941,73,-0.0136986301369863,72,-0.013888888888888888,87,-0.011494252873563218,21,-0.14285714285714285,75,-0.04,71,0.04225352112676056
2022-07-10,71,0.11267605633802817,19,0.05263157894736842,81,0.04938271604938271,87,0.022988505747126436,74,0.013513513513513514,92,0.21739130434782608,91,0.04395604395604396,26,0.19230769230769232,75,0.0,67,-0.05970149253731343
2022-07-17,72,0.013888888888888888,21,0.09523809523809523,77,-0.05194805194805195,90,0.03333333333333333,74,0.0,68,-0.35294117647058826,92,0.010869565217391304,25,-0.04,85,0.11764705882352941,72,0.06944444444444445
2022-07-24,69,-0.043478260869565216,21,0.0,77,0.0,90,0.0,74,0.0,72,0.05555555555555555,93,0.010752688172043012,24,-0.041666666666666664,74,-0.14864864864864866,69,-0.043478260869565216
2022-07-31,70,0.014285714285714285,23,0.08695652173913043,78,0.01282051282051282,100,0.1,71,-0.04225352112676056,70,-0.02857142857142857,91,-0.02197802197802198,23,-0.043478260869565216,78,0.05128205128205128,72,0.041666666666666664
